Object Id,Facility ID,Facility Name,Address,City,State,ZIP Code,Phone Number,County,Country,Latitude,Longitude,Website,Helipad
7391,2959301,HOLY ROSARY HEALTHCARE,2600 WILSON,MILES CITY,MT,59301,(406) 233-2600,CUSTER,158,46.39532157,-105.8280604,http://www.holyrosaryhealthcare.org,Y
7392,6159806,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,(406) 543-7271,MISSOULA,113,46.87591,-113.99991,http://www.saintpatrick.org,Y
7393,123145216,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CINCINNATI  LLC,151 WEST GALBRAITH ROAD,CINCINNATI,OH,45216,(513) 418-5655,HAMILTON,6,39.21275867,-84.48023256,http://www.healthsouthdrake.com/,N
7394,4728203,CAROLINAS REHABILITATION,1100 BLYTHE BLVD,CHARLOTTE,NC,28203,(704) 355-4300,MECKLENBURG,60,35.20188495,-80.83871782,http://www.carolinashealthcare.org/carolinas-rehab,Y
7395,4458601,ST JOSEPH'S HOSPITAL & HEALTH CENTER,30 WEST 7TH ST,DICKINSON,ND,58601,(701) 456-4000,STARK,161,46.88643897,-102.7858878,http://www.stjoeshospital.org/,N
7396,158501,ST ALEXIUS MEDICAL CENTER,900 E BROADWAY,BISMARCK,ND,58501,(701) 530-7000,BURLEIGH,156,46.80738232,-100.7778005,http://www.st.alexius.org,Y
7397,9508901,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,1 ROBERT WOOD JOHNSON PLACE,NEW BRUNSWICK,NJ,8901,(732) 828-3000,MIDDLESEX,19,40.49524487,-74.45020688,http://www.rwjuh.edu,Y
7398,14807753,JERSEY SHORE MEDICAL CENTER,1945 STATE ROUTE 33,NEPTUNE,NJ,7753,(732) 775-5500,MONMOUTH,162,40.20926821,-74.04119883,http://www.jerseyshoreuniversitymedicalcenter.com/jsumc/index.cfm,Y
7399,11711772,LONG ISLAND COMMUNITY HOSPITAL,101 HOSPITAL RD,PATCHOGUE,NY,11772,(631) 654-7100,SUFFOLK,65,40.78005719,-72.97714065,http://www.bmhmc.org,Y
7400,114010016,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,(212) 562-4132,NEW YORK,10,40.7393201,-73.97538175,http://www.nychealthandhospitals.org/bellevue/html/home/home.shtml,N
7401,121013326,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,13326,(607) 547-3456,OTSEGO,172,42.69525514,-74.92295557,http://www.bassett.org/medical/locations/hospitals/bassett-medical-center/,N
7402,16811219,MAIMONIDES MEDICAL CENTER,4802 10TH AVE,BROOKLYN,NY,11219,(718) 283-6000,KINGS,32,40.63947888,-73.99845264,http://www.maimonidesmed.org/,N
7403,20610301,RICHMOND UNIVERSITY MEDICAL CENTER - MAIN CAMPUS,355 BARD AVE,STATEN ISLAND,NY,10301,(718) 818-2413,RICHMOND,190,40.63590241,-74.1059378,http://www.rumcsi.org/main/home.aspx,N
7404,8812518,ST. LUKE'S CORNWALL HOSPITAL - CORNWALL CAMPUS,19 LAUREL AVE,CORNWALL,NY,12518,(845) 534-7711,ORANGE,186,41.43525136,-74.04232114,http://www.stlukescornwallhospital.org,Y
7405,20710305,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,(718) 226-9515,RICHMOND,109,40.58498461,-74.08621989,http://www.siuh.edu/,Y
7406,2829526,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE RD,CONWAY,SC,29526,(843) 347-8114,HORRY,105,33.78552184,-79.00182781,http://www.conwaymedicalcenter.com/,Y
7407,8681611,ASPEN VALLEY HOSPITAL,0401 CASTLE CREEK ROAD,ASPEN,CO,81611,(970) 544-1261,PITKIN,79,39.19038065,-106.8395395,www.aspenvalleyhospital.org/,Y
7408,12480528,BANNER FORT COLLINS MEDICAL CENTER,4700 LADY MOON DR,FORT COLLINS,CO,80528,(970) 229-4000,LARIMER,135,40.52112296,-105.0093607,http://www.bannerhealth.com/locations/colorado/banner+fort+collins+medical+center/_banner+fort+collins+medical+center+home+page.htm,Y
7409,1680304,BOULDER COMMUNITY HOSPITAL,1100 BALSAM AVENUE,BOULDER,CO,80304,(303) 440-2273,BOULDER,176,40.02606052,-105.2832587,www.bch.org,Y
7410,4580906,CEDAR SPRINGS BEHAVIORAL HEALTH SYSTEM,2135 SOUTHGATE RD,COLORADO SPRINGS,CO,80906,(719) 633-4114,EL PASO,4,38.80231634,-104.8162352,http://www.cedarspringsbhs.com,N
7411,2080027,CENTENNIAL PEAKS HOSPITAL,2255 S 88TH ST,LOUISVILLE,CO,80027,(303) 673-9990,BOULDER,2,39.95191192,-105.1479515,http://www.centennialpeaks.com,N
7412,5880228,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 WEST 2ND PLACE,LAKEWOOD,CO,80228,(720) 321-0000,JEFFERSON,42,39.71620904,-105.1292801,http://www.stanthonyhosp.org,Y
7413,4980923,CENTURA HEALTH-ST FRANCIS MEDICAL CENTER,6001 E WOODMEN ROAD,COLORADO SPRINGS,CO,80923,(719) 571-1000,EL PASO,140,38.93863911,-104.717482,http://www.centura.org,Y
7414,8881004,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,PUEBLO,CO,81004,(719) 557-4000,PUEBLO,104,38.23380336,-104.6225777,http://www.stmarycorwin.org/,Y
7415,5181212,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,1338 PHAY AVE,CANON CITY,CO,81212,(719) 285-2000,FREMONT,116,38.45529191,-105.2309468,http://www.stmhospital.org,Y
7416,153680045,CHILDREN'S HOSPITAL COLORADO,13123 EAST 16TH AVENUE,AURORA,CO,80045,(720) 777-1234,ADAMS,30,39.74218007,-104.8344576,NOT AVAILABLE,Y
7417,153580112,CENTENNIAL MEDICAL PLAZA,14200 E ARAPAHOE ROAD,CENTENNIAL,CO,80112,(303) 699-3000,ARAPAHOE,131,39.59418272,-104.8237848,NOT AVAILABLE,Y
7418,6729401,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,(843) 724-2901,CHARLESTON,174,32.78279392,-79.94927642,http://www.ropersaintfrancis.com,Y
7419,7829414,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DR,CHARLESTON,SC,29414,(843) 402-1000,CHARLESTON,102,32.80837107,-80.04245769,http://www.ropersaintfrancis.com,N
7420,929506,MCLEOD REGIONAL MEDICAL CENTER,555 E CHEVES ST,FLORENCE,SC,29506,(843) 777-2849,FLORENCE,13,34.19711497,-79.75897472,http://www.mcleodhealth.org/mcleod-regional-medical-center/the-choice-for-medical-excellence.html,Y
7421,8129902,BEAUFORT MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,(843) 522-5200,BEAUFORT,14,32.41732977,-80.68752097,http://www.bmhsc.org,Y
7422,1729732,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29732,(803) 329-1234,YORK,160,34.95660945,-81.05177374,http://www.piedmontmedicalcenter.com,Y
7423,7429505,MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY,FLORENCE,SC,29505,(843) 674-2500,FLORENCE,49,34.16006615,-79.7520554,http://www.carolinashospital.com,Y
7424,8829464,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,(843) 416-6210,CHARLESTON,192,32.82118087,-79.85055352,http://www.eastcoopermedctr.com,Y
7425,5429550,CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,HARTSVILLE,SC,29550,(843) 339-2100,DARLINGTON,16,34.34981886,-80.10412002,http://www.cprmc.com,Y
7426,178680534,CLEAR VIEW BEHAVIORAL HEALTH,4770 LARIMER PARKWAY,JOHNSTOWN,CO,80534,(970) 461-5061,LARIMER,83,40.40452749,-104.9751807,http://clearviewbh.com/,N
7427,3380204,COLORADO ACUTE LONG TERM HOSPITAL,1690 N MEAD ST,DENVER,CO,80204,(303) 264-6865,DENVER,33,39.74359911,-105.0349823,http://www.lifecare-hospitals.com/hospital/colorado,N
7428,7881521,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,300 WEST OTTLEY AVENUE,FRUITA,CO,81521,(970) 858-9871,MESA,55,39.16368404,-108.7366651,http://www.familyhealthwest.org,N
7429,3280236,COLORADO MENTAL HEALTH INSTITUTE AT FT LOGAN,3520 W OXFORD AVE,DENVER,CO,80236,(303) 866-7066,DENVER,70,39.64106738,-105.0324274,http://www.cdhs.state.co.us/cmhifl,N
7430,9081003,COLORADO MENTAL HEALTH INSTITUTE AT PUEBLO-PSYCH,1600 WEST 24TH ST,PUEBLO,CO,81003,(719) 546-4000,PUEBLO,61,38.28894405,-104.630603,http://www.cdhs.state.co.us/cmhip,N
7431,8180701,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN ST,FORT MORGAN,CO,80701,(970) 867-3391,MORGAN,122,40.26002138,-103.7954793,http://www.coloradoplainsmedicalcenter.com,Y
7432,1380113,CRAIG HOSPITAL,3425 S CLARKSON ST,ENGLEWOOD,CO,80113,(303) 789-8000,ARAPAHOE,130,39.65428727,-104.9785893,http://www.craighospital.org,Y
7433,2780204,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,DENVER,CO,80204,(303) 436-6000,DENVER,50,39.72820114,-104.9909751,http://www.denverhealth.org,Y
7434,8280723,EAST MORGAN COUNTY HOSPITAL DISTRICT,2400 W EDISON ST,BRUSH,CO,80723,(970) 842-6200,MORGAN,25,40.25589605,-103.6494782,http://www.emchbrush.com,Y
7435,154680230,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL FOR CHILDREN AND ADOLESCENTS,8140 E 5TH AVENUE,DENVER,CO,80230,(303) 825-8584,DENVER,41,39.72380046,-104.8941775,https://www.eatingrecoverycenter.com/recovery-centers/denver,N
7436,12680230,EATING RECOVERY CENTER BEHAVIORAL HEALTH,98 SPRUCE ST,DENVER,CO,80230,(720) 532-8700,DENVER,84,39.72205278,-104.8943343,https://www.eatingrecoverycenter.com/recovery-centers/denver,N
7437,4780910,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPGS,325 PARKSIDE DRIVE,COLORADO SPRINGS,CO,80910,(719) 630-8000,EL PASO,77,38.82807586,-104.7914688,http://www.healthsouthcoloradosprings.com,N
7438,1257301,AVERA QUEEN OF PEACE HOSPITAL,525 NORTH FOSTER STREET,MITCHELL,SD,57301,(605) 995-2000,DAVISON,71,43.71434228,-98.0080208,http://www.averaqueenofpeace.org,Y
7439,4020176,INOVA LOUDOUN HOSPITAL,44045 RIVERSIDE PARKWAY,LEESBURG,VA,20176,(703) 858-6000,LOUDOUN,37,39.07395142,-77.47802201,http://www.inova.org/patient-and-visitor-information/facilities/inova-loudoun-hospital/index.jsp,Y
7440,9898104,HARBORVIEW MEDICAL CENTER,325 9TH AVE,SEATTLE,WA,98104,(206) 731-3000,KING,75,47.60386015,-122.3239889,www.uwmedicine.org,Y
7441,4598105,SEATTLE CHILDREN'S HOSPITAL,4800 SANDPOINT WAY NE,SEATTLE,WA,98105,(206) 526-2000,KING,94,47.66256824,-122.282083,www.seattlechildrens.org,Y
7442,10698372,GOOD SAMARITAN HOSPITAL,401 15TH AVE SE,PUYALLUP,WA,98372,(253) 697-4000,PIERCE,5,47.17918,-122.28953,www.multicare.org/goodsam/‎    www.multicare.org/goodsam/‎    www.multicare.org/goodsam/‎    www.multicare.org/goodsam/,Y
7443,15399204,PROVIDENCE SACRED HEART MEDICAL CENTER AND CHILDREN'S HOSPITAL,101 W 8TH AVE,SPOKANE,WA,99204,(509) 474-3131,SPOKANE,151,47.649213,-117.4135954,http://washington.providence.org/hospitals/sacred-heart-medical-center-and-childrens-hospital/,Y
7444,5198206,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT/PACIFIC CAMPUS,916 PACIFIC AVE,EVERETT,WA,98206,(425) 261-2000,SNOHOMISH,89,47.97559334,-122.2167609,http://www.providence.org,Y
7445,10098004,OVERLAKE HOSPITAL MEDICAL CENTER,1035 116TH AVE NE,BELLEVUE,WA,98004,(425) 688-5000,KING,182,47.62049135,-122.1871752,www.overlakehospital.org/,Y
7446,3499362,PROVIDENCE ST. MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,(509) 525-3320,WALLA WALLA,123,46.06222765,-118.343197,http://www.providence.org,Y
7447,4798902,ASTRA REGIONAL MEDICAL AND CARDIAC CENTER,110 S 9TH AVE,YAKIMA,WA,98902,(509) 575-5000,YAKIMA,47,46.5969318,-120.5210269,www.yakimaregional.com,Y
7448,398204,PEACEHEALTH UNITED GENERAL HOSPITAL,2000 HOSPITAL DRIVE,SEDRO-WOOLLEY,WA,98204,(360) 856-6021,SKAGIT,153,48.49608592,-122.2763179,https://www.peacehealth.org/united-general-medical-center,Y
7449,3299301,LOURDES MEDICAL CENTER,520 4TH AVE N,PASCO,WA,99301,(509) 547-7704,FRANKLIN,20,46.2350256,-119.0953862,www.lourdesmed.org,Y
7450,7080517,ESTES PARK MEDICAL CENTER,555 PROSPECT AVENUE,ESTES PARK,CO,80517,(970) 586-2317,LARIMER,139,40.37152286,-105.5151124,http://www.epmedcenter.com,Y
7451,1880026,GOOD SAMARITAN MEDICAL CENTER LLC,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,(303) 689-4000,BOULDER,115,39.97053517,-105.086559,http://www.exempla.org,Y
7452,5381650,GRAND RIVER MEDICAL CENTER,501 AIRPORT ROAD,RIFLE,CO,81650,(970) 625-1510,GARFIELD,180,39.52123318,-107.7701788,http://grandriverhospitaldistrict.org/,Y
7453,5681230,GUNNISON VALLEY HOSPITAL,711 N TAYLOR STREET,GUNNISON,CO,81230,(970) 641-1456,GUNNISON,163,38.55139536,-106.9247458,http://www.gvh-colorado.org,Y
7454,8480731,HAXTUN HOSPITAL DISTRICT,235 W FLETCHER STREET,HAXTUN,CO,80731,(970) 774-6123,PHILLIPS,121,40.6417925,-102.6313982,http://www.haxtunhealth.org,N
7455,2380810,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,CO,80810,(719) 767-5661,CHEYENNE,144,38.82572778,-102.3550113,http://www.keefememorialhospital.org,Y
7456,3480218,KINDRED HOSPITAL-DENVER,1920 HIGH ST,DENVER,CO,80218,(303) 320-5871,DENVER,85,39.746336,-104.964522,http://www.kh-denver.com,N
7457,6080033,LUTHERAN MEDICAL CENTER,8300 W 38TH AVE,WHEAT RIDGE,CO,80033,(303) 425-4500,JEFFERSON,107,39.76847264,-105.0899211,http://www.exempla.org,Y
7458,8081401,MONTROSE MEMORIAL HOSPITAL,800 S 3RD ST,MONTROSE,CO,81401,(970) 249-2211,MONTROSE,118,38.48003993,-107.8690213,http://www.montrosehospital.com,Y
7459,2980206,NATIONAL JEWISH HEALTH,1400 JACKSON ST,DENVER,CO,80206,(303) 388-4461,DENVER,96,39.73913677,-104.9420573,http://www.njhealth.org,N
7460,180229,NORTH SUBURBAN MEDICAL CENTER,9191 GRANT ST,THORNTON,CO,80229,(303) 451-7800,ADAMS,39,39.86338588,-104.9853065,http://www.northsuburban.com,Y
7461,10080534,NORTHERN COLORADO REHABILITATION HOSPITAL,4401 UNION STREET,JOHNSTOWN,CO,80534,(970) 619-3400,LARIMER,100,40.406238,-104.971311,http://www.ncltah.ernesthealth.com/,N
7462,6180228,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 W 2ND PLACE,LAKEWOOD,CO,80228,(720) 321-5000,JEFFERSON,57,39.71620404,-105.1298671,http://orthocolorado.org,Y
7463,280601,PLATTE VALLEY MEDICAL CENTER,1600 PRAIRIE CENTER PARKWAY,BRIGHTON,CO,80601,(303) 498-1601,ADAMS,27,39.96472488,-104.7691968,http://www.pvmc.org,Y
7464,6980524,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,(970) 495-7000,LARIMER,72,40.57178453,-105.0569176,http://www.pvhs.org,Y
7465,8781052,PROWERS MEDICAL CENTER,401 KENDALL DRIVE,LAMAR,CO,81052,(719) 336-4343,PROWERS,169,38.07060898,-102.6101232,http://www.prowersmedical.com,Y
7466,9481132,RIO GRANDE HOSPITAL,0310 COUNTY RD 14,DEL NORTE,CO,81132,(719) 657-2510,RIO GRANDE,87,37.67431142,-106.3639268,http://rio-grande-hospital.org/,Y
7467,3180220,ROSE MEDICAL CENTER,4567 E 9TH AVENUE,DENVER,CO,80220,(303) 320-2121,DENVER,141,39.73197795,-104.9345091,http://www.rosebabies.com,Y
7468,2481140,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HWY 285,LA JARA,CO,81140,(719) 274-5121,CONEJOS,88,37.26279404,-105.9655335,http://www.cchco.org,Y
7469,177280123,SCL HEALTH COMMUNITY HOSPITAL - SOUTHWEST,8515 WEST COAL MINE AVENUE,LITTLETON,CO,80123,(713) 637-1026,ARAPAHOE,155,39.59588383,-105.0924864,http://www.sclhealthcommunity.org/locations/southwest/,N
7470,9680737,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR STREET,JULESBURG,CO,80737,(970) 474-3323,SEDGWICK,28,40.99391889,-102.2683242,http://www.schealth.org/,Y
7471,4880923,SELECT LONG TERM CARE HOSPITAL-COLORADO SPRINGS,6001 EAST WOODMEN ROAD  6TH FLOOR,COLORADO SPRINGS,CO,80923,(719) 571-6000,EL PASO,35,38.93828219,-104.7172964,http://www.selectmedical.com,Y
7472,3580218,SELECT SPECIALTY HOSPITAL-DENVER,1719 E 19TH AVE 5B,DENVER,CO,80218,(303) 563-3700,DENVER,111,39.74664992,-104.9679806,http://www.selectspecialtyhospitals.com/company/locations/denver.a spx,Y
7473,4080124,SKY RIDGE MEDICAL CENTER,10101 RIDGE GATE PARKWAY,LONE TREE,CO,80124,(720) 225-1000,DOUGLAS,44,39.52908996,-104.8711824,http://www.skyridgemedcenter.com,Y
7474,1581073,SOUTHEAST COLORADO HOSPITAL,373 E TENTH AVE,SPRINGFIELD,CO,81073,(719) 523-4501,BACA,179,37.40437038,-102.6122829,http://www.sechosp.org,N
7475,7981321,SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,CORTEZ,CO,81321,(970) 565-6666,MONTEZUMA,76,37.3622022,-108.5745249,http://www.swhealth.org,Y
7476,5781089,SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HWY 160,WALSENBURG,CO,81089,(719) 738-5100,HUERFANO,164,37.60051672,-104.831178,http://www.sprhc.org,Y
7477,12780023,ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PARKWAY,WESTMINSTER,CO,80023,(303) 430-3201,BROOMFIELD,145,39.95659556,-104.9911407,https://www.stanthonynorthhealthcampus.org/shc/home/,Y
7478,9780443,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,FRISCO,CO,80443,(970) 668-3300,SUMMIT,184,39.56943684,-106.0779542,http://www.summitmedicalcenter.org,Y
7479,7480751,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,(970) 522-0122,LOGAN,98,40.61252907,-103.2207586,http://www.bannerhealth.com,Y
7480,1280113,SWEDISH MEDICAL CENTER,501 E HAMPDEN AVENUE,ENGLEWOOD,CO,80113,(303) 788-5000,ARAPAHOE,67,39.65385659,-104.9805403,http://www.swedishhospital.com,Y
7481,9880863,UC HEALTH PIKES PEAK REGIONAL HOSPITAL,16420 HIGHWAY 24,WOODLAND PARK,CO,80863,(719) 687-9999,TELLER,120,38.97434396,-105.073712,http://www.pprmc.org,Y
7482,177080918,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VIEW,COLORADO SPRINGS,CO,80918,(844) 264-1440,EL PASO,103,38.91086414,-104.8168802,https://www.uchealth.org/locations/uchealth-grandview-hospital/,N
7483,5080920,UNIVERSITY OF COLORADO HEALTH AT MEMORIAL HOSPITAL NORTH,4050 BRIARGATE PKWY,COLORADO SPRINGS,CO,80920,(719) 364-5000,EL PASO,74,38.96684595,-104.7547327,www.memorialhealthsystem.com,Y
7484,4281657,VAIL VALLEY MEDICAL CENTER,181 W MEADOW DRIVE,VAIL,CO,81657,(970) 476-2451,EAGLE,167,39.64337027,-106.3819852,http://www.vvmc.com,Y
7485,525702,CORNERSTONE HOSPITAL OF HUNTINGTON,2900 FIRST AVENUE  2E,HUNTINGTON,WV,25702,(304) 399-2600,CABELL,126,38.43191388,-82.40076965,http://www.chghospitals.com,Y
7486,7426003,ACUITY SPECIALTY HOSPITAL OHIO VALLEY WHEELING,1 MEDICAL PARK  6TH FLOOR,WHEELING,WV,26003,(740) 283-7497,OHIO,120,40.05917571,-80.68431729,http://belmont.acuityhealthcare.net/,Y
7487,1526175,SISTERSVILLE GENERAL HOSPITAL,314 SOUTH WELLS STREET,SISTERSVILLE,WV,26175,(304) 652-2611,TYLER,194,39.55860031,-81.00404988,http://www.sistersvillehospital.com,N
7488,3482609,MOUNTAIN VIEW REGIONAL HOSPITAL,6550 EAST 2ND STREET,CASPER,WY,82609,(307) 995-8100,NATRONA,95,42.84079505,-106.2259985,http://mountainviewregionalhospital.com,N
7489,1382501,SAGEWEST HEALTH CARE,2100 WEST SUNSET DRIVE,RIVERTON,WY,82501,(307) 856-4161,FREMONT,125,43.03466095,-108.4187232,http://www.sagewesthealthcare.com/,Y
7490,2382435,POWELL VALLEY HOSPITAL,777 AVENUE H,POWELL,WY,82435,(307) 754-1107,PARK,69,44.7569224,-108.771768,http://www.pvhc.org,Y
7491,3783001,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,WY,83001,(307) 733-3636,TETON,170,43.48028185,-110.7495779,http://www.tetonhospital.org/,Y
7492,1282072,IVINSON MEMORIAL HOSPITAL,255 NORTH 30TH STREET,LARAMIE,WY,82072,(307) 742-2141,ALBANY,159,41.31235565,-105.5563126,http://www.ivinsonhospital.org,Y
7493,10280759,YUMA DISTRICT HOSPITAL,1000 WEST 8TH AVENUE,YUMA,CO,80759,(970) 848-5405,YUMA,108,40.12025952,-102.7367112,http://www.yumahospital.org,Y
7494,7781501,WEST SPRINGS HOSPITAL,515 28 3/4 ROAD,GRAND JUNCTION,CO,81501,(970) 263-4918,MESA,133,39.07926073,-108.5203817,http://www.cwrmhc.org,N
7495,195730525,MOUNTAIN LAKES MEDICAL CENTER,162 LEGACY POINT,CLAYTON,GA,30525,(706) 782-3100,RABUN,23,34.8922958,-83.39353635,http://mountainlakesmedicalcenter.com/,N
7496,194530650,MORGAN MEDICAL CENTER,1740 LIONS CLUB ROAD,MADISON,GA,30650,(706) 342-1667,MORGAN,128,33.56870368,-83.47168277,https://morganmedical.org/,Y
7497,189667003,HOSPITAL DISTRICT NO 6 OF HARPER COUNTY  KS DBA PATTERSON HEALTH CENTER,485 N KANSAS HWY 2,ANTHONY,KS,67003,(620) 914-1200,HARPER,124,37.22275096,-98.04088225,http://pattersonhc.org/,N
7498,187054660,TOMAH MEMORIAL HOSPITAL,501 GOPHER DR,TOMAH,WI,54660,(608) 372-2181,MONROE,147,43.95911504,-90.51212634,https://www.tomahhealth.org/,Y
7499,9045238,MERCY HOSPITAL WEST,3131 QUEEN CITY AVENUE,CINCINNATI,OH,45238,(513) 389-5915,HAMILTON,181,39.13495616,-84.60736474,http://www.e-mercy.com,Y
7500,11946254,REHABILITATION HOSPITAL OF INDIANA INC,4141 SHORE DR,INDIANAPOLIS,IN,46254,(317) 329-2000,MARION,62,39.830058,-86.277726,http://www.rhin.com,Y
7503,189989147,DIGNITY HEALTH -ST. ROSE DOMINICAN WEST FLAMINGO CAMPUS,9880 WEST FLAMINGO ROAD,LAS VEGAS,NV,89147,(702) 216-7335,CLARK,11,36.11581862,-115.3075036,https://www.strosenh.org/locations/west-flamingo/,N
7504,184889032,DIGNITY HEALTH ST. ROSE DOMINICAN NORTH LAS VEGAS CAMPUS,1550 W CRAIG RANCH,LAS VEGAS,NV,89032,(702) 777-3615,CLARK,73,36.24026317,-115.1627144,https://locations.dignityhealth.org/emergency-room-dignity-health-st-rose-dominican-north-las-vegas-nv-campus?utm_source=localsearch&utm_medium=facility&utm_campaign=nevada&utm_term=strosedominicannorthlasvegasemergencyroom,Y
7505,122744836,EDEN SPRINGS HEALTHCARE LLC,401 NORTH BROADWAY STREET,GREEN SPRINGS,OH,44836,(419) 639-2626,SANDUSKY,56,41.26263275,-83.05312277,http://www.homesofedenhc.com/eden-springs-health-care/,Y
7506,5139051,BAPTIST MEDICAL CENTER LEAKE,310 ELLIS STREET,CARTHAGE,MS,39051,(601) 267-1100,LEAKE,119,32.739439,-89.517516,http://www.mbhs.com/locations/baptist-medical-center-leake/,Y
7507,19732901,KINDRED HOSPITAL MELBOURNE,765 W NASA BLVD,MELBOURNE,FL,32901,(321) 733-5725,BREVARD,142,28.092831,-80.63241,http://www.khmelbourne.com,N
7508,9127804,LIFECARE HOSPITALS OF NORTH CAROLINA,1051 NOELL LANE,ROCKY MOUNT,NC,27804,(252) 451-2300,NASH,7,35.975103,-77.818865,http://www.lifecare-hospitals.com,N
7509,3730680,NORTHEAST GEORGIA MEDICAL CENTER BARROW,316 NORTH BROAD STREET,WINDER,GA,30680,(212) 243-5565,BARROW,22,34.008053,-83.707254,http://www.barrowregional.com,Y
7510,19631601,CENTRAL STATE HOSPITAL PSYCHIATRIC,2450 VINSON HIGHWAY,MILLEDGEVILLE,GA,31062,(478) 445-8145,BALDWIN,43,33.029681,-83.203857,http://dbhdd.georgia.gov/central-state-hospital-milledgeville,Y
7511,5931791,PHOEBE WORTH MEDICAL CENTER,807 SOUTH ISABELLA STREET,SYLVESTER,GA,31791,(229) 776-6961,WORTH,9,31.5117226,-83.84015579,http://www.phoebeputney.com/phoebecontentpage.aspx?nd=1483,Y
7512,13731768,TURNING POINT HOSPITAL,3015 VETERANS PKWY SOUTH,MOULTRIE,GA,31768,(216) 445-8400,COLQUITT,24,31.127625,-83.770096,http://www.turningpointcare.com,N
7513,178234769,BLACKBERRY CENTER,91 BEEHIVE CIR,SAINT CLOUD,FL,34769,(321) 805-5090,OSCEOLA,91,28.260087,-81.314139,www.blackberrycenter.com,N
7514,128,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,240 HOSPITAL DR NE,BOLIVIA,NC,28422,(910) 721-1700,BRUNSWICK,34,34.03117,-78.26088,http://local.elitehearingnetwork.com/bolivia-nc-hearing-center.html,Y
7515,188838801,NMMC WOMEN'S HOSPITAL,4566 SOUTH EASON BOULEVARD,TUPELO,MS,38801,(662) 377-3000,LEE,114,34.232067,-88.71687,https://www.nmhs.net/locations/profile/nmmc-womens-hospital/?searchid=a776ec61-218e-ea11-a82c-000d3a61151d&sort=15,N
7516,17333021,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,1201 N 37TH AVE,HOLLYWOOD,FL,33021,(954) 962-1355,BROWARD,8,26.021158,-80.180501,http://www.larkinbehavioral.com/,Y
7517,1728732,ADVENTHEALTH HENDERSONVILLE,100 HOSPITAL DRIVE,HENDERSONVILLE,NC,28732,(828) 684-8501,HENDERSON,58,35.3900433,-82.48819301,http://www.parkridgehealth.org,N
7518,1545750,SELBY GENERAL HOSPITAL,1106 COLEGATE DRIVE,MARIETTA,OH,45750,(740) 568-2040,WASHINGTON,112,39.44009096,-81.44401173,http://www.selbygeneral.org,N
7519,188985345,RECOVERY INNOVATIONS  INC.,11361 NORTH 99TH AVENUE,PEORIA,AZ,85345,(602) 650-1212,MARICOPA,148,33.58703179,-112.2712947,NOT AVAILABLE,N
